date,day_of_week,month,is_weekend,is_flu_season,is_monsoon_season,is_holiday,ward,ward_capacity,admissions,occupancy_rate,risk_level
2024-08-29,3,8,0,0,1,0,Orthopedics,8,5,0.559,low
2024-08-30,4,8,0,0,1,0,General,26,26,1.0,high
2024-08-30,4,8,0,0,1,0,ICU,7,4,0.569,low
2024-08-30,4,8,0,0,1,0,Pediatrics,12,8,0.692,medium
2024-08-30,4,8,0,0,1,0,Maternity,9,7,0.775,medium
2024-08-30,4,8,0,0,1,0,Orthopedics,8,6,0.733,medium
2024-08-31,5,8,1,0,1,0,General,26,18,0.641,medium
2024-08-31,5,8,1,0,1,0,ICU,7,5,0.706,medium
2024-08-31,5,8,1,0,1,0,Pediatrics,12,8,0.648,medium
2024-08-31,5,8,1,0,1,0,Maternity,9,4,0.486,low
2024-08-31,5,8,1,0,1,0,Orthopedics,8,4,0.42,low
2024-09-01,6,9,1,0,1,1,General,26,23,0.954,high
2024-09-01,6,9,1,0,1,1,ICU,7,4,0.606,medium
2024-09-01,6,9,1,0,1,1,Pediatrics,12,8,0.68,medium
2024-09-01,6,9,1,0,1,1,Maternity,9,3,0.322,low
2024-09-01,6,9,1,0,1,1,Orthopedics,8,2,0.215,low
2024-09-02,0,9,0,0,1,0,General,26,19,0.689,medium
2024-09-02,0,9,0,0,1,0,ICU,7,4,0.536,low
2024-09-02,0,9,0,0,1,0,Pediatrics,12,11,0.991,high
2024-09-02,0,9,0,0,1,0,Maternity,9,5,0.568,low
2024-09-02,0,9,0,0,1,0,Orthopedics,8,5,0.649,medium
2024-09-03,1,9,0,0,1,0,General,26,23,0.922,high
2024-09-03,1,9,0,0,1,0,ICU,7,4,0.51,low
2024-09-03,1,9,0,0,1,0,Pediatrics,12,11,0.961,high
2024-09-03,1,9,0,0,1,0,Maternity,9,5,0.557,low
2024-09-03,1,9,0,0,1,0,Orthopedics,8,6,0.74,medium
2024-09-04,2,9,0,0,1,0,General,26,26,1.0,high
2024-09-04,2,9,0,0,1,0,ICU,7,4,0.502,low
2024-09-04,2,9,0,0,1,0,Pediatrics,12,10,0.869,high
2024-09-04,2,9,0,0,1,0,Maternity,9,6,0.739,medium
2024-09-04,2,9,0,0,1,0,Orthopedics,8,4,0.535,low
2024-09-05,3,9,0,0,1,0,General,26,20,0.855,high
2024-09-05,3,9,0,0,1,0,ICU,7,5,0.676,medium
2024-09-05,3,9,0,0,1,0,Pediatrics,12,9,0.793,medium
2024-09-05,3,9,0,0,1,0,Maternity,9,6,0.664,medium
2024-09-05,3,9,0,0,1,0,Orthopedics,8,5,0.529,low
2024-09-06,4,9,0,0,1,0,General,26,22,0.812,medium
2024-09-06,4,9,0,0,1,0,ICU,7,4,0.644,medium
2024-09-06,4,9,0,0,1,0,Pediatrics,12,8,0.707,medium
2024-09-06,4,9,0,0,1,0,Maternity,9,6,0.653,medium
2024-09-06,4,9,0,0,1,0,Orthopedics,8,6,0.767,medium
2024-09-07,5,9,1,0,1,0,General,26,18,0.741,medium
2024-09-07,5,9,1,0,1,0,ICU,7,4,0.541,low
2024-09-07,5,9,1,0,1,0,Pediatrics,12,6,0.459,low
2024-09-07,5,9,1,0,1,0,Maternity,9,6,0.729,medium
2024-09-07,5,9,1,0,1,0,Orthopedics,8,3,0.309,low
2024-09-08,6,9,1,0,1,0,General,26,18,0.72,medium
2024-09-08,6,9,1,0,1,0,ICU,7,5,0.702,medium
2024-09-08,6,9,1,0,1,0,Pediatrics,12,7,0.6,medium
2024-09-08,6,9,1,0,1,0,Maternity,9,5,0.445,low
2024-09-08,6,9,1,0,1,0,Orthopedics,8,4,0.457,low
2024-09-09,0,9,0,0,1,0,General,26,23,1.0,high
2024-09-09,0,9,0,0,1,0,ICU,7,4,0.556,low
2024-09-09,0,9,0,0,1,0,Pediatrics,12,11,0.941,high
2024-09-09,0,9,0,0,1,0,Maternity,9,6,0.697,medium
2024-09-09,0,9,0,0,1,0,Orthopedics,8,7,0.818,medium
2024-09-10,1,9,0,0,1,0,General,26,24,0.877,high
2024-09-10,1,9,0,0,1,0,ICU,7,4,0.525,low
2024-09-10,1,9,0,0,1,0,Pediatrics,12,9,0.735,medium
2024-09-10,1,9,0,0,1,0,Maternity,9,7,0.824,medium
2024-09-10,1,9,0,0,1,0,Orthopedics,8,4,0.503,low
2024-09-11,2,9,0,0,1,0,General,26,20,0.706,medium
2024-09-11,2,9,0,0,1,0,ICU,7,4,0.556,low
2024-09-11,2,9,0,0,1,0,Pediatrics,12,14,1.0,high
2024-09-11,2,9,0,0,1,0,Maternity,9,5,0.527,low
2024-09-11,2,9,0,0,1,0,Orthopedics,8,6,0.854,high
2024-09-12,3,9,0,0,1,0,General,26,17,0.56,low
2024-09-12,3,9,0,0,1,0,ICU,7,5,0.734,medium
2024-09-12,3,9,0,0,1,0,Pediatrics,12,9,0.777,medium
2024-09-12,3,9,0,0,1,0,Maternity,9,4,0.445,low
2024-09-12,3,9,0,0,1,0,Orthopedics,8,5,0.671,medium
2024-09-13,4,9,0,0,1,0,General,26,19,0.735,medium
2024-09-13,4,9,0,0,1,0,ICU,7,3,0.441,low
2024-09-13,4,9,0,0,1,0,Pediatrics,12,9,0.73,medium
2024-09-13,4,9,0,0,1,0,Maternity,9,5,0.588,low
2024-09-13,4,9,0,0,1,0,Orthopedics,8,6,0.738,medium
2024-09-14,5,9,1,0,1,0,General,26,17,0.581,low
2024-09-14,5,9,1,0,1,0,ICU,7,4,0.569,low
2024-09-14,5,9,1,0,1,0,Pediatrics,12,10,0.778,medium
2024-09-14,5,9,1,0,1,0,Maternity,9,5,0.605,medium
2024-09-14,5,9,1,0,1,0,Orthopedics,8,4,0.588,low
2024-09-15,6,9,1,0,1,1,General,26,20,0.789,medium
2024-09-15,6,9,1,0,1,1,ICU,7,5,0.775,medium
2024-09-15,6,9,1,0,1,1,Pediatrics,12,10,0.802,medium
2024-09-15,6,9,1,0,1,1,Maternity,9,3,0.323,low
2024-09-15,6,9,1,0,1,1,Orthopedics,8,2,0.247,low
2024-09-16,0,9,0,0,1,0,General,26,27,1.0,high
2024-09-16,0,9,0,0,1,0,ICU,7,4,0.574,low
2024-09-16,0,9,0,0,1,0,Pediatrics,12,11,0.804,medium
2024-09-16,0,9,0,0,1,0,Maternity,9,5,0.566,low
2024-09-16,0,9,0,0,1,0,Orthopedics,8,6,0.725,medium
2024-09-17,1,9,0,0,1,0,General,26,16,0.646,medium
2024-09-17,1,9,0,0,1,0,ICU,7,4,0.512,low
2024-09-17,1,9,0,0,1,0,Pediatrics,12,9,0.741,medium
2024-09-17,1,9,0,0,1,0,Maternity,9,5,0.445,low
2024-09-17,1,9,0,0,1,0,Orthopedics,8,6,0.814,medium
2024-09-18,2,9,0,0,1,0,General,26,25,0.905,high
2024-09-18,2,9,0,0,1,0,ICU,7,4,0.571,low
2024-09-18,2,9,0,0,1,0,Pediatrics,12,11,0.95,high
2024-09-18,2,9,0,0,1,0,Maternity,9,5,0.56,low
2024-09-18,2,9,0,0,1,0,Orthopedics,8,5,0.698,medium
2024-09-19,3,9,0,0,1,0,General,26,25,1.0,high
2024-09-19,3,9,0,0,1,0,ICU,7,4,0.642,medium
2024-09-19,3,9,0,0,1,0,Pediatrics,12,11,0.874,high
2024-09-19,3,9,0,0,1,0,Maternity,9,7,0.813,medium
2024-09-19,3,9,0,0,1,0,Orthopedics,8,5,0.601,medium
2024-09-20,4,9,0,0,1,0,General,26,24,0.946,high
2024-09-20,4,9,0,0,1,0,ICU,7,4,0.587,low
2024-09-20,4,9,0,0,1,0,Pediatrics,12,13,1.0,high
2024-09-20,4,9,0,0,1,0,Maternity,9,6,0.714,medium
2024-09-20,4,9,0,0,1,0,Orthopedics,8,4,0.52,low
2024-09-21,5,9,1,0,1,0,General,26,21,0.797,medium
2024-09-21,5,9,1,0,1,0,ICU,7,4,0.539,low
2024-09-21,5,9,1,0,1,0,Pediatrics,12,6,0.461,low
2024-09-21,5,9,1,0,1,0,Maternity,9,4,0.374,low
2024-09-21,5,9,1,0,1,0,Orthopedics,8,4,0.545,low
2024-09-22,6,9,1,0,1,0,General,26,15,0.653,medium
2024-09-22,6,9,1,0,1,0,ICU,7,5,0.766,medium
2024-09-22,6,9,1,0,1,0,Pediatrics,12,7,0.626,medium
2024-09-22,6,9,1,0,1,0,Maternity,9,4,0.489,low
2024-09-22,6,9,1,0,1,0,Orthopedics,8,4,0.528,low
2024-09-23,0,9,0,0,1,0,General,26,19,0.686,medium
2024-09-23,0,9,0,0,1,0,ICU,7,4,0.524,low
2024-09-23,0,9,0,0,1,0,Pediatrics,12,11,0.848,medium
2024-09-23,0,9,0,0,1,0,Maternity,9,7,0.716,medium
2024-09-23,0,9,0,0,1,0,Orthopedics,8,5,0.656,medium
2024-09-24,1,9,0,0,1,0,General,26,20,0.798,medium
2024-09-24,1,9,0,0,1,0,ICU,7,4,0.544,low
2024-09-24,1,9,0,0,1,0,Pediatrics,12,8,0.569,low
2024-09-24,1,9,0,0,1,0,Maternity,9,6,0.588,low
2024-09-24,1,9,0,0,1,0,Orthopedics,8,5,0.612,medium
2024-09-25,2,9,0,0,1,0,General,26,25,0.946,high
2024-09-25,2,9,0,0,1,0,ICU,7,4,0.608,medium
2024-09-25,2,9,0,0,1,0,Pediatrics,12,11,0.932,high
2024-09-25,2,9,0,0,1,0,Maternity,9,6,0.59,low
2024-09-25,2,9,0,0,1,0,Orthopedics,8,6,0.781,medium
2024-09-26,3,9,0,0,1,1,General,26,21,0.795,medium
2024-09-26,3,9,0,0,1,1,ICU,7,4,0.565,low
2024-09-26,3,9,0,0,1,1,Pediatrics,12,12,1.0,high
2024-09-26,3,9,0,0,1,1,Maternity,9,5,0.49,low
2024-09-26,3,9,0,0,1,1,Orthopedics,8,4,0.566,low
2024-09-27,4,9,0,0,1,0,General,26,24,0.978,high
2024-09-27,4,9,0,0,1,0,ICU,7,5,0.765,medium
2024-09-27,4,9,0,0,1,0,Pediatrics,12,10,0.886,high
2024-09-27,4,9,0,0,1,0,Maternity,9,6,0.668,medium
2024-09-27,4,9,0,0,1,0,Orthopedics,8,5,0.703,medium
2024-09-28,5,9,1,0,1,0,General,26,15,0.654,medium
2024-09-28,5,9,1,0,1,0,ICU,7,5,0.644,medium
2024-09-28,5,9,1,0,1,0,Pediatrics,12,8,0.562,low
2024-09-28,5,9,1,0,1,0,Maternity,9,5,0.6,medium
2024-09-28,5,9,1,0,1,0,Orthopedics,8,3,0.381,low
2024-09-29,6,9,1,0,1,0,General,26,22,0.821,medium
2024-09-29,6,9,1,0,1,0,ICU,7,4,0.646,medium
2024-09-29,6,9,1,0,1,0,Pediatrics,12,10,0.834,medium
2024-09-29,6,9,1,0,1,0,Maternity,9,5,0.623,medium
2024-09-29,6,9,1,0,1,0,Orthopedics,8,3,0.351,low
2024-09-30,0,9,0,0,1,0,General,26,27,1.0,high
2024-09-30,0,9,0,0,1,0,ICU,7,4,0.527,low
2024-09-30,0,9,0,0,1,0,Pediatrics,12,13,1.0,high
2024-09-30,0,9,0,0,1,0,Maternity,9,6,0.684,medium
2024-09-30,0,9,0,0,1,0,Orthopedics,8,6,0.793,medium
2024-10-01,1,10,0,0,0,1,General,26,21,0.831,medium
2024-10-01,1,10,0,0,0,1,ICU,7,4,0.599,low
2024-10-01,1,10,0,0,0,1,Pediatrics,12,5,0.402,low
2024-10-01,1,10,0,0,0,1,Maternity,9,4,0.387,low
2024-10-01,1,10,0,0,0,1,Orthopedics,8,4,0.49,low
2024-10-02,2,10,0,0,0,0,General,26,23,0.963,high
2024-10-02,2,10,0,0,0,0,ICU,7,4,0.564,low
2024-10-02,2,10,0,0,0,0,Pediatrics,12,8,0.644,medium
2024-10-02,2,10,0,0,0,0,Maternity,9,6,0.629,medium
2024-10-02,2,10,0,0,0,0,Orthopedics,8,4,0.531,low
2024-10-03,3,10,0,0,0,0,General,26,20,0.729,medium
2024-10-03,3,10,0,0,0,0,ICU,7,5,0.683,medium
2024-10-03,3,10,0,0,0,0,Pediatrics,12,8,0.708,medium
2024-10-03,3,10,0,0,0,0,Maternity,9,6,0.689,medium
2024-10-03,3,10,0,0,0,0,Orthopedics,8,5,0.615,medium
2024-10-04,4,10,0,0,0,0,General,26,17,0.617,medium
2024-10-04,4,10,0,0,0,0,ICU,7,4,0.494,low
2024-10-04,4,10,0,0,0,0,Pediatrics,12,7,0.569,low
2024-10-04,4,10,0,0,0,0,Maternity,9,6,0.655,medium
2024-10-04,4,10,0,0,0,0,Orthopedics,8,5,0.649,medium
2024-10-05,5,10,1,0,0,0,General,26,15,0.544,low
2024-10-05,5,10,1,0,0,0,ICU,7,4,0.519,low
2024-10-05,5,10,1,0,0,0,Pediatrics,12,6,0.482,low
2024-10-05,5,10,1,0,0,0,Maternity,9,4,0.38,low
2024-10-05,5,10,1,0,0,0,Orthopedics,8,3,0.384,low
2024-10-06,6,10,1,0,0,0,General,26,15,0.549,low
2024-10-06,6,10,1,0,0,0,ICU,7,4,0.525,low
2024-10-06,6,10,1,0,0,0,Pediatrics,12,6,0.458,low
2024-10-06,6,10,1,0,0,0,Maternity,9,5,0.466,low
2024-10-06,6,10,1,0,0,0,Orthopedics,8,4,0.515,low
2024-10-07,0,10,0,0,0,0,General,26,18,0.827,medium
2024-10-07,0,10,0,0,0,0,ICU,7,4,0.521,low
2024-10-07,0,10,0,0,0,0,Pediatrics,12,8,0.578,low
2024-10-07,0,10,0,0,0,0,Maternity,9,6,0.625,medium
2024-10-07,0,10,0,0,0,0,Orthopedics,8,6,0.723,medium
2024-10-08,1,10,0,0,0,0,General,26,18,0.661,medium
2024-10-08,1,10,0,0,0,0,ICU,7,5,0.698,medium
2024-10-08,1,10,0,0,0,0,Pediatrics,12,10,0.874,high
2024-10-08,1,10,0,0,0,0,Maternity,9,6,0.685,medium
2024-10-08,1,10,0,0,0,0,Orthopedics,8,5,0.529,low
2024-10-09,2,10,0,0,0,0,General,26,17,0.696,medium
2024-10-09,2,10,0,0,0,0,ICU,7,4,0.501,low
2024-10-09,2,10,0,0,0,0,Pediatrics,12,8,0.752,medium
2024-10-09,2,10,0,0,0,0,Maternity,9,7,0.775,medium
2024-10-09,2,10,0,0,0,0,Orthopedics,8,6,0.732,medium
2024-10-10,3,10,0,0,0,0,General,26,13,0.454,low
2024-10-10,3,10,0,0,0,0,ICU,7,5,0.701,medium
2024-10-10,3,10,0,0,0,0,Pediatrics,12,8,0.652,medium
2024-10-10,3,10,0,0,0,0,Maternity,9,8,0.97,high
2024-10-10,3,10,0,0,0,0,Orthopedics,8,7,0.867,high
2024-10-11,4,10,0,0,0,0,General,26,19,0.655,medium
2024-10-11,4,10,0,0,0,0,ICU,7,5,0.656,medium
2024-10-11,4,10,0,0,0,0,Pediatrics,12,8,0.612,medium
2024-10-11,4,10,0,0,0,0,Maternity,9,5,0.514,low
2024-10-11,4,10,0,0,0,0,Orthopedics,8,5,0.598,low
2024-10-12,5,10,1,0,0,0,General,26,12,0.503,low
2024-10-12,5,10,1,0,0,0,ICU,7,4,0.582,low
2024-10-12,5,10,1,0,0,0,Pediatrics,12,7,0.558,low
2024-10-12,5,10,1,0,0,0,Maternity,9,4,0.433,low
2024-10-12,5,10,1,0,0,0,Orthopedics,8,4,0.51,low
2024-10-13,6,10,1,0,0,0,General,26,12,0.486,low
2024-10-13,6,10,1,0,0,0,ICU,7,4,0.605,medium
2024-10-13,6,10,1,0,0,0,Pediatrics,12,6,0.485,low
2024-10-13,6,10,1,0,0,0,Maternity,9,4,0.4,low
2024-10-13,6,10,1,0,0,0,Orthopedics,8,4,0.561,low
2024-10-14,0,10,0,0,0,0,General,26,16,0.638,medium
2024-10-14,0,10,0,0,0,0,ICU,7,3,0.399,low
2024-10-14,0,10,0,0,0,0,Pediatrics,12,8,0.621,medium
2024-10-14,0,10,0,0,0,0,Maternity,9,5,0.522,low
2024-10-14,0,10,0,0,0,0,Orthopedics,8,5,0.616,medium
2024-10-15,1,10,0,0,0,1,General,26,13,0.394,low
2024-10-15,1,10,0,0,0,1,ICU,7,4,0.594,low
2024-10-15,1,10,0,0,0,1,Pediatrics,12,5,0.392,low
2024-10-15,1,10,0,0,0,1,Maternity,9,4,0.514,low
2024-10-15,1,10,0,0,0,1,Orthopedics,8,3,0.394,low
2024-10-16,2,10,0,0,0,0,General,26,18,0.586,low
2024-10-16,2,10,0,0,0,0,ICU,7,4,0.582,low
2024-10-16,2,10,0,0,0,0,Pediatrics,12,9,0.946,high
2024-10-16,2,10,0,0,0,0,Maternity,9,4,0.531,low
2024-10-16,2,10,0,0,0,0,Orthopedics,8,5,0.639,medium
2024-10-17,3,10,0,0,0,0,General,26,18,0.671,medium
2024-10-17,3,10,0,0,0,0,ICU,7,4,0.588,low
2024-10-17,3,10,0,0,0,0,Pediatrics,12,6,0.538,low
2024-10-17,3,10,0,0,0,0,Maternity,9,6,0.61,medium
2024-10-17,3,10,0,0,0,0,Orthopedics,8,5,0.688,medium
2024-10-18,4,10,0,0,0,0,General,26,17,0.672,medium
2024-10-18,4,10,0,0,0,0,ICU,7,4,0.609,medium
2024-10-18,4,10,0,0,0,0,Pediatrics,12,9,0.842,medium
2024-10-18,4,10,0,0,0,0,Maternity,9,6,0.7,medium
2024-10-18,4,10,0,0,0,0,Orthopedics,8,5,0.69,medium
2024-10-19,5,10,1,0,0,0,General,26,12,0.499,low
2024-10-19,5,10,1,0,0,0,ICU,7,4,0.568,low
2024-10-19,5,10,1,0,0,0,Pediatrics,12,6,0.513,low
2024-10-19,5,10,1,0,0,0,Maternity,9,4,0.455,low
2024-10-19,5,10,1,0,0,0,Orthopedics,8,5,0.674,medium
2024-10-20,6,10,1,0,0,0,General,26,15,0.554,low
2024-10-20,6,10,1,0,0,0,ICU,7,4,0.619,medium
2024-10-20,6,10,1,0,0,0,Pediatrics,12,7,0.657,medium
2024-10-20,6,10,1,0,0,0,Maternity,9,4,0.433,low
2024-10-20,6,10,1,0,0,0,Orthopedics,8,3,0.355,low
2024-10-21,0,10,0,0,0,0,General,26,21,0.784,medium
2024-10-21,0,10,0,0,0,0,ICU,7,4,0.562,low
2024-10-21,0,10,0,0,0,0,Pediatrics,12,8,0.609,medium
2024-10-21,0,10,0,0,0,0,Maternity,9,6,0.517,low
2024-10-21,0,10,0,0,0,0,Orthopedics,8,5,0.543,low
2024-10-22,1,10,0,0,0,0,General,26,21,0.847,medium
2024-10-22,1,10,0,0,0,0,ICU,7,4,0.647,medium
2024-10-22,1,10,0,0,0,0,Pediatrics,12,7,0.671,medium
2024-10-22,1,10,0,0,0,0,Maternity,9,7,0.766,medium
2024-10-22,1,10,0,0,0,0,Orthopedics,8,6,0.695,medium
2024-10-23,2,10,0,0,0,0,General,26,16,0.585,low
2024-10-23,2,10,0,0,0,0,ICU,7,4,0.519,low
2024-10-23,2,10,0,0,0,0,Pediatrics,12,9,0.737,medium
2024-10-23,2,10,0,0,0,0,Maternity,9,6,0.638,medium
2024-10-23,2,10,0,0,0,0,Orthopedics,8,4,0.514,low
2024-10-24,3,10,0,0,0,0,General,26,13,0.497,low
2024-10-24,3,10,0,0,0,0,ICU,7,3,0.528,low
2024-10-24,3,10,0,0,0,0,Pediatrics,12,9,0.755,medium
2024-10-24,3,10,0,0,0,0,Maternity,9,7,0.735,medium
2024-10-24,3,10,0,0,0,0,Orthopedics,8,5,0.635,medium
2024-10-25,4,10,0,0,0,0,General,26,19,0.794,medium
2024-10-25,4,10,0,0,0,0,ICU,7,4,0.586,low
2024-10-25,4,10,0,0,0,0,Pediatrics,12,6,0.452,low
2024-10-25,4,10,0,0,0,0,Maternity,9,6,0.671,medium
2024-10-25,4,10,0,0,0,0,Orthopedics,8,4,0.621,medium
2024-10-26,5,10,1,0,0,1,General,26,18,0.722,medium
2024-10-26,5,10,1,0,0,1,ICU,7,5,0.704,medium
2024-10-26,5,10,1,0,0,1,Pediatrics,12,6,0.504,low
2024-10-26,5,10,1,0,0,1,Maternity,9,3,0.271,low
2024-10-26,5,10,1,0,0,1,Orthopedics,8,3,0.367,low
2024-10-27,6,10,1,0,0,0,General,26,10,0.342,low
2024-10-27,6,10,1,0,0,0,ICU,7,4,0.666,medium
2024-10-27,6,10,1,0,0,0,Pediatrics,12,7,0.517,low
2024-10-27,6,10,1,0,0,0,Maternity,9,5,0.478,low
2024-10-27,6,10,1,0,0,0,Orthopedics,8,4,0.476,low
2024-10-28,0,10,0,0,0,0,General,26,18,0.759,medium
2024-10-28,0,10,0,0,0,0,ICU,7,3,0.359,low
2024-10-28,0,10,0,0,0,0,Pediatrics,12,7,0.635,medium
2024-10-28,0,10,0,0,0,0,Maternity,9,5,0.414,low
2024-10-28,0,10,0,0,0,0,Orthopedics,8,5,0.653,medium
2024-10-29,1,10,0,0,0,0,General,26,21,0.785,medium
2024-10-29,1,10,0,0,0,0,ICU,7,4,0.629,medium
2024-10-29,1,10,0,0,0,0,Pediatrics,12,6,0.481,low
2024-10-29,1,10,0,0,0,0,Maternity,9,6,0.689,medium
2024-10-29,1,10,0,0,0,0,Orthopedics,8,5,0.627,medium
2024-10-30,2,10,0,0,0,0,General,26,11,0.39,low
2024-10-30,2,10,0,0,0,0,ICU,7,4,0.522,low
2024-10-30,2,10,0,0,0,0,Pediatrics,12,8,0.689,medium
2024-10-30,2,10,0,0,0,0,Maternity,9,6,0.675,medium
2024-10-30,2,10,0,0,0,0,Orthopedics,8,4,0.49,low
2024-10-31,3,10,0,0,0,0,General,26,20,0.777,medium
2024-10-31,3,10,0,0,0,0,ICU,7,4,0.583,low
2024-10-31,3,10,0,0,0,0,Pediatrics,12,9,0.648,medium
2024-10-31,3,10,0,0,0,0,Maternity,9,7,0.761,medium
2024-10-31,3,10,0,0,0,0,Orthopedics,8,5,0.685,medium
2024-11-01,4,11,0,0,0,1,General,26,16,0.58,low
2024-11-01,4,11,0,0,0,1,ICU,7,4,0.532,low
2024-11-01,4,11,0,0,0,1,Pediatrics,12,11,0.874,high
2024-11-01,4,11,0,0,0,1,Maternity,9,4,0.455,low
2024-11-01,4,11,0,0,0,1,Orthopedics,8,3,0.355,low
2024-11-02,5,11,1,0,0,0,General,26,14,0.522,low
2024-11-02,5,11,1,0,0,0,ICU,7,5,0.688,medium
2024-11-02,5,11,1,0,0,0,Pediatrics,12,5,0.433,low
2024-11-02,5,11,1,0,0,0,Maternity,9,6,0.668,medium
2024-11-02,5,11,1,0,0,0,Orthopedics,8,4,0.535,low
2024-11-03,6,11,1,0,0,0,General,26,11,0.508,low
2024-11-03,6,11,1,0,0,0,ICU,7,5,0.796,medium
2024-11-03,6,11,1,0,0,0,Pediatrics,12,5,0.508,low
2024-11-03,6,11,1,0,0,0,Maternity,9,5,0.583,low
2024-11-03,6,11,1,0,0,0,Orthopedics,8,4,0.488,low
2024-11-04,0,11,0,0,0,0,General,26,21,0.815,medium
2024-11-04,0,11,0,0,0,0,ICU,7,3,0.373,low
2024-11-04,0,11,0,0,0,0,Pediatrics,12,8,0.682,medium
2024-11-04,0,11,0,0,0,0,Maternity,9,6,0.728,medium
2024-11-04,0,11,0,0,0,0,Orthopedics,8,4,0.507,low
2024-11-05,1,11,0,0,0,0,General,26,13,0.538,low
2024-11-05,1,11,0,0,0,0,ICU,7,4,0.592,low
2024-11-05,1,11,0,0,0,0,Pediatrics,12,7,0.647,medium
2024-11-05,1,11,0,0,0,0,Maternity,9,7,0.807,medium
2024-11-05,1,11,0,0,0,0,Orthopedics,8,5,0.654,medium
2024-11-06,2,11,0,0,0,0,General,26,16,0.658,medium
2024-11-06,2,11,0,0,0,0,ICU,7,5,0.768,medium
2024-11-06,2,11,0,0,0,0,Pediatrics,12,7,0.601,medium
2024-11-06,2,11,0,0,0,0,Maternity,9,5,0.584,low
2024-11-06,2,11,0,0,0,0,Orthopedics,8,5,0.532,low
2024-11-07,3,11,0,0,0,0,General,26,15,0.563,low
2024-11-07,3,11,0,0,0,0,ICU,7,4,0.511,low
2024-11-07,3,11,0,0,0,0,Pediatrics,12,8,0.679,medium
2024-11-07,3,11,0,0,0,0,Maternity,9,6,0.629,medium
2024-11-07,3,11,0,0,0,0,Orthopedics,8,6,0.833,medium
2024-11-08,4,11,0,0,0,0,General,26,17,0.623,medium
2024-11-08,4,11,0,0,0,0,ICU,7,4,0.554,low
2024-11-08,4,11,0,0,0,0,Pediatrics,12,8,0.704,medium
2024-11-08,4,11,0,0,0,0,Maternity,9,4,0.51,low
2024-11-08,4,11,0,0,0,0,Orthopedics,8,5,0.604,medium
2024-11-09,5,11,1,0,0,0,General,26,13,0.498,low
2024-11-09,5,11,1,0,0,0,ICU,7,3,0.503,low
2024-11-09,5,11,1,0,0,0,Pediatrics,12,6,0.522,low
2024-11-09,5,11,1,0,0,0,Maternity,9,5,0.504,low
2024-11-09,5,11,1,0,0,0,Orthopedics,8,4,0.487,low
2024-11-10,6,11,1,0,0,0,General,26,15,0.471,low
2024-11-10,6,11,1,0,0,0,ICU,7,5,0.684,medium
2024-11-10,6,11,1,0,0,0,Pediatrics,12,6,0.524,low
2024-11-10,6,11,1,0,0,0,Maternity,9,4,0.409,low
2024-11-10,6,11,1,0,0,0,Orthopedics,8,4,0.455,low
2024-11-11,0,11,0,0,0,0,General,26,20,0.751,medium
2024-11-11,0,11,0,0,0,0,ICU,7,2,0.267,low
2024-11-11,0,11,0,0,0,0,Pediatrics,12,7,0.502,low
2024-11-11,0,11,0,0,0,0,Maternity,9,5,0.561,low
2024-11-11,0,11,0,0,0,0,Orthopedics,8,6,0.766,medium
2024-11-12,1,11,0,0,0,0,General,26,16,0.638,medium
2024-11-12,1,11,0,0,0,0,ICU,7,4,0.537,low
2024-11-12,1,11,0,0,0,0,Pediatrics,12,7,0.496,low
2024-11-12,1,11,0,0,0,0,Maternity,9,6,0.675,medium
2024-11-12,1,11,0,0,0,0,Orthopedics,8,5,0.604,medium
2024-11-13,2,11,0,0,0,0,General,26,15,0.607,medium
2024-11-13,2,11,0,0,0,0,ICU,7,3,0.467,low
2024-11-13,2,11,0,0,0,0,Pediatrics,12,7,0.546,low
2024-11-13,2,11,0,0,0,0,Maternity,9,5,0.53,low
2024-11-13,2,11,0,0,0,0,Orthopedics,8,6,0.776,medium
2024-11-14,3,11,0,0,0,0,General,26,21,0.834,medium
2024-11-14,3,11,0,0,0,0,ICU,7,3,0.412,low
2024-11-14,3,11,0,0,0,0,Pediatrics,12,7,0.65,medium
2024-11-14,3,11,0,0,0,0,Maternity,9,5,0.6,medium
2024-11-14,3,11,0,0,0,0,Orthopedics,8,6,0.841,medium
2024-11-15,4,11,0,0,0,1,General,26,19,0.766,medium
2024-11-15,4,11,0,0,0,1,ICU,7,6,0.826,medium
2024-11-15,4,11,0,0,0,1,Pediatrics,12,7,0.489,low
2024-11-15,4,11,0,0,0,1,Maternity,9,5,0.461,low
2024-11-15,4,11,0,0,0,1,Orthopedics,8,3,0.397,low
2024-11-16,5,11,1,0,0,0,General,26,14,0.56,low
2024-11-16,5,11,1,0,0,0,ICU,7,5,0.778,medium
2024-11-16,5,11,1,0,0,0,Pediatrics,12,5,0.383,low
2024-11-16,5,11,1,0,0,0,Maternity,9,4,0.486,low
2024-11-16,5,11,1,0,0,0,Orthopedics,8,4,0.523,low
2024-11-17,6,11,1,0,0,0,General,26,16,0.556,low
2024-11-17,6,11,1,0,0,0,ICU,7,6,0.933,high
2024-11-17,6,11,1,0,0,0,Pediatrics,12,7,0.672,medium
2024-11-17,6,11,1,0,0,0,Maternity,9,3,0.307,low
2024-11-17,6,11,1,0,0,0,Orthopedics,8,3,0.411,low
2024-11-18,0,11,0,0,0,0,General,26,15,0.615,medium
2024-11-18,0,11,0,0,0,0,ICU,7,5,0.749,medium
2024-11-18,0,11,0,0,0,0,Pediatrics,12,8,0.617,medium
